transaction_id,passenger_id,passenger_name,date,route,ticket_type,fare_paid_lkr,is_fraud,fraud_type,risk_score,risk_category,reason_for_flagging,suspected_fraud_type
TXN109240,PSG102940,Ruwan Rajapaksha,2024-10-22,Colombo Fort - Matara,Student Concession,72,0,,14.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109234,PSG100046,Sanduni Dissanayake,2024-10-22,Maradana - Puttalam,Full Fare,180,0,,16.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109237,PSG102920,Malsha Rajapaksha,2024-10-22,Colombo Fort - Matara,Season Ticket,90,0,,36.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109235,PSG102105,Ruwan Herath,2024-10-22,Maradana - Puttalam,Full Fare,180,0,,10.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109236,PSG100720,Malsha Karunaratne,2024-10-22,Colombo Fort - Anuradhapura,Disability Concession,54,1,Ticket Reuse,65.3,Medium,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN109239,PSG102113,Ravindu Amarasinghe,2024-10-22,Colombo Fort - Negombo (Coastal Line local),Season Ticket,90,0,,12.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109238,PSG100801,Piyumi Wickramasinghe,2024-10-22,Colombo Fort - Vavuniya,Full Fare,420,0,,14.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109242,PSG101037,Anushka Rathnayake,2024-10-23,Colombo Fort - Badulla,Student Concession,72,0,,17.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109243,PSG101230,Kasun Bandara,2024-10-23,Colombo Fort - Negombo (Coastal Line local),Full Fare,950,0,,31.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109244,PSG100530,Malsha Ekanayake,2024-10-23,Colombo Fort - Vavuniya,Full Fare,180,0,,6.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109245,PSG102656,Priyantha Dissanayake,2024-10-23,Kandy - Badulla (Upcountry local),Student Concession,72,0,,11.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109241,PSG103119,Chaminda Gunawardena,2024-10-23,Colombo Fort - Matara,Full Fare,180,0,,11.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109246,PSG103175,Kasun Perera,2024-10-23,Colombo Fort - Galle,Student Concession,72,0,,12.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109257,PSG102961,Chathurika Rajapaksha,2024-10-24,Colombo Fort - Vavuniya,Full Fare,180,0,,34.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109248,PSG102499,Anushka Weerasinghe,2024-10-24,Colombo Fort - Badulla,Student Concession,72,0,,29.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109247,PSG102272,Ravindu Kumara,2024-10-24,Colombo Fort - Matara,Senior Citizen Concession,210,0,,31.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109253,PSG101503,Sithumini Rathnayake,2024-10-24,Kandy - Badulla (Upcountry local),Disability Concession,54,0,,41.7,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109249,PSG101940,Sanduni Bandara,2024-10-24,Colombo Fort - Vavuniya,Full Fare,180,0,,12.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109256,PSG100415,Ashan Bandara,2024-10-24,Kandy - Badulla (Upcountry local),Full Fare,180,0,,50.8,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN109254,PSG102303,Ashan Weerasinghe,2024-10-24,Colombo Fort - Ratnapura Line,Senior Citizen Concession,90,0,,19.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109250,PSG101662,Ravindu Kumara,2024-10-24,Colombo Fort - Anuradhapura,Senior Citizen Concession,210,0,,25.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109251,PSG100784,Roshan Rajapaksha,2024-10-24,Colombo Fort - Matara,Full Fare,420,0,,10.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109252,PSG100133,Ravindu Wickramasinghe,2024-10-24,Colombo Fort - Batticaloa,Season Ticket,90,0,,23.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109255,PSG101161,Kasun Ekanayake,2024-10-24,Colombo Fort - Ratnapura Line,Full Fare,180,0,,12.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109263,PSG103010,Ashan Gunawardena,2024-10-25,Colombo Fort - Trincomalee,Government Employee Concession,252,0,,28.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109261,PSG100399,Lasith Rathnayake,2024-10-25,Colombo Fort - Matara,Full Fare,180,0,,16.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109259,PSG100937,Nuwan Silva,2024-10-25,Colombo Fort - Galle,Season Ticket,90,0,,10.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109258,PSG103188,Ruwan Silva,2024-10-25,Colombo Fort - Ratnapura Line,Full Fare,180,0,,9.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109264,PSG101786,Anushka Wickramasinghe,2024-10-25,Colombo Fort - Kurunegala,Student Concession,72,1,Suspicious Resale,53.6,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN109260,PSG101074,Sanduni Wijesekara,2024-10-25,Colombo Fort - Negombo (Coastal Line local),Senior Citizen Concession,90,0,,18.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109262,PSG101098,Dinesh Wijesekara,2024-10-25,Colombo Fort - Kandy,Season Ticket,475,0,,38.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109269,PSG102526,Gayan Abeywardena,2024-10-26,Colombo Fort - Kurunegala,Student Concession,72,0,,19.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109265,PSG100652,Dilani Ekanayake,2024-10-26,Colombo Fort - Anuradhapura,Student Concession,72,0,,21.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109268,PSG102739,Sunil Senanayake,2024-10-26,Colombo Fort - Galle,Full Fare,180,0,,12.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109267,PSG101445,Ruwan Senanayake,2024-10-26,Colombo Fort - Ratnapura Line,Government Employee Concession,252,0,,35.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109266,PSG101774,Lasith Amarasinghe,2024-10-26,Colombo Fort - Jaffna,Disability Concession,54,0,,46.6,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109270,PSG102585,Dilani Rathnayake,2024-10-26,Colombo Fort - Jaffna,Full Fare,180,0,,15.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109273,PSG101763,Saman Fernando,2024-10-27,Kandy - Badulla (Upcountry local),Student Concession,72,0,,22.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109271,PSG101592,Dilani Abeywardena,2024-10-27,Colombo Fort - Anuradhapura,Student Concession,380,1,Suspicious Resale,92.4,High,Online booking with no assigned seat (possible resale); Passenger has multiple prior fraud incidents,Suspicious Resale
TXN109275,PSG102758,Nadeesha Ekanayake,2024-10-27,Colombo Fort - Trincomalee,Full Fare,180,0,,15.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109274,PSG101441,Kavindi Perera,2024-10-27,Colombo Fort - Badulla,Full Fare,420,0,,18.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109276,PSG102412,Ishara Rathnayake,2024-10-27,Colombo Fort - Kandy,Season Ticket,475,0,,34.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109277,PSG102165,Chamara Gunawardena,2024-10-27,Kandy - Badulla (Upcountry local),Full Fare,180,0,,24.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109278,PSG102986,Ishara Fernando,2024-10-27,Colombo Fort - Vavuniya,Season Ticket,90,0,,22.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109272,PSG101701,Ruwan Rajapaksha,2024-10-27,Colombo Fort - Negombo (Coastal Line local),Full Fare,180,0,,14.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109286,PSG102105,Ruwan Herath,2024-10-28,Colombo Fort - Trincomalee,Full Fare,180,0,,21.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109285,PSG101942,Ruwan Rathnayake,2024-10-28,Colombo Fort - Badulla,Full Fare,180,0,,19.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109280,PSG100839,Roshan Karunaratne,2024-10-28,Kandy - Badulla (Upcountry local),Season Ticket,210,0,,18.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109288,PSG102442,Nimal Bandara,2024-10-28,Colombo Fort - Badulla,Season Ticket,210,1,Suspicious Resale,74.0,High,Online booking with no assigned seat (possible resale),Suspicious Resale
TXN109289,PSG100516,Hansika Wickramasinghe,2024-10-28,Colombo Fort - Trincomalee,Full Fare,180,0,,20.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109282,PSG102516,Kasun Silva,2024-10-28,Colombo Fort - Kurunegala,Full Fare,420,0,,33.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109284,PSG101460,Lasith Kumara,2024-10-28,Colombo Fort - Badulla,Full Fare,420,0,,34.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109283,PSG103144,Dinesh de Zoysa,2024-10-28,Colombo Fort - Badulla,Season Ticket,475,0,,31.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109287,PSG103191,Dilani Perera,2024-10-28,Colombo Fort - Anuradhapura,Government Employee Concession,108,0,,33.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109279,PSG102185,Kavindi Jayawardena,2024-10-28,Colombo Fort - Badulla,Full Fare,180,0,,10.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109281,PSG101897,Yasas Gunawardena,2024-10-28,Colombo Fort - Negombo (Coastal Line local),Government Employee Concession,108,0,,29.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109296,PSG101094,Ravindu Senanayake,2024-10-29,Colombo Fort - Matara,Season Ticket,90,0,,11.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109292,PSG101436,Piyumi Bandara,2024-10-29,Colombo Fort - Galle,Full Fare,420,0,,30.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109295,PSG103033,Tharindu Bandara,2024-10-29,Colombo Fort - Badulla,Full Fare,180,0,,11.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109299,PSG100923,Nuwan Karunaratne,2024-10-29,Kandy - Badulla (Upcountry local),Student Concession,72,0,,15.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109297,PSG100046,Sanduni Dissanayake,2024-10-29,Colombo Fort - Ratnapura Line,Full Fare,420,0,,23.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109290,PSG100310,Ravindu Weerasinghe,2024-10-29,Colombo Fort - Batticaloa,Full Fare,420,0,,14.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109293,PSG102539,Piyumi Karunaratne,2024-10-29,Colombo Fort - Batticaloa,Season Ticket,90,0,,32.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109300,PSG101376,Sithumini Ekanayake,2024-10-29,Colombo Fort - Jaffna,Student Concession,72,0,,19.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109291,PSG101500,Malsha Ekanayake,2024-10-29,Colombo Fort - Matara,Season Ticket,90,0,,16.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109298,PSG102184,Roshan Karunaratne,2024-10-29,Colombo Fort - Negombo (Coastal Line local),Student Concession,168,1,Ticket Reuse,65.8,Medium,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN109294,PSG102716,Lasith Karunaratne,2024-10-29,Colombo Fort - Negombo (Coastal Line local),Full Fare,180,0,,27.7,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN109309,PSG101295,Sunil Dissanayake,2024-10-30,Colombo Fort - Badulla,Senior Citizen Concession,210,0,,33.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109307,PSG100917,Nuwan Silva,2024-10-30,Colombo Fort - Vavuniya,Senior Citizen Concession,475,0,,58.3,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN109305,PSG101524,Chamara Herath,2024-10-30,Colombo Fort - Jaffna,Student Concession,72,0,,24.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109306,PSG101584,Piyumi Amarasinghe,2024-10-30,Kandy - Badulla (Upcountry local),Student Concession,72,0,,11.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109304,PSG100194,Yasas Jayawardena,2024-10-30,Colombo Fort - Anuradhapura,Student Concession,168,0,,19.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109301,PSG102907,Sithumini Fernando,2024-10-30,Colombo Fort - Galle,Season Ticket,90,0,,27.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109303,PSG101636,Chathurika Rathnayake,2024-10-30,Colombo Fort - Negombo (Coastal Line local),Student Concession,168,0,,17.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109302,PSG100644,Saman Amarasinghe,2024-10-30,Colombo Fort - Trincomalee,Season Ticket,90,0,,70.0,High,Passenger has multiple prior fraud incidents,Unclassified
TXN109310,PSG102124,Roshan Dissanayake,2024-10-30,Colombo Fort - Kandy,Full Fare,420,0,,16.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109308,PSG101038,Ravindu Rathnayake,2024-10-30,Colombo Fort - Batticaloa,Season Ticket,210,0,,27.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109316,PSG102479,Roshan Abeywardena,2024-10-31,Colombo Fort - Galle,Full Fare,420,0,,22.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109311,PSG101963,Nadeesha Jayawardena,2024-10-31,Colombo Fort - Matara,Full Fare,420,1,Suspicious Resale,40.8,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN109315,PSG101318,Kasun Herath,2024-10-31,Colombo Fort - Vavuniya,Full Fare,420,0,,27.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109313,PSG101091,Dilani Amarasinghe,2024-10-31,Colombo Fort - Kurunegala,Student Concession,72,0,,12.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109314,PSG102300,Chaminda Abeywardena,2024-10-31,Colombo Fort - Batticaloa,Student Concession,72,0,,18.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109312,PSG100943,Chathurika Rathnayake,2024-10-31,Colombo Fort - Negombo (Coastal Line local),Season Ticket,90,0,,49.7,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109325,PSG100615,Piyumi Herath,2024-11-01,Kandy - Badulla (Upcountry local),Full Fare,420,0,,11.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109322,PSG100233,Ruwan Senanayake,2024-11-01,Colombo Fort - Negombo (Coastal Line local),Student Concession,72,0,,14.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109318,PSG101146,Ashan Herath,2024-11-01,Colombo Fort - Kandy,Senior Citizen Concession,90,0,,19.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109319,PSG102269,Sanduni Wijesekara,2024-11-01,Colombo Fort - Jaffna,Season Ticket,90,0,,37.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109317,PSG102182,Sithumini de Zoysa,2024-11-01,Colombo Fort - Kurunegala,Senior Citizen Concession,81,1,Abnormal Concession Usage,45.6,Medium,Fare paid does not match official concession rate,Abnormal Concession Usage
TXN109321,PSG100778,Yasas Kumara,2024-11-01,Kandy - Badulla (Upcountry local),Disability Concession,54,0,,22.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109324,PSG101444,Ruwan Jayawardena,2024-11-01,Colombo Fort - Kandy,Full Fare,420,0,,19.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109326,PSG100640,Sachini Herath,2024-11-01,Maradana - Puttalam,Full Fare,420,0,,17.6,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109320,PSG101609,Chaminda Rathnayake,2024-11-01,Colombo Fort - Badulla,Season Ticket,90,0,,16.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109323,PSG102700,Sanduni Ekanayake,2024-11-01,Colombo Fort - Galle,Student Concession,72,0,,46.6,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN109329,PSG101226,Sunil Weerasinghe,2024-11-02,Colombo Fort - Trincomalee,Senior Citizen Concession,90,1,Ticket Reuse,78.0,High,Ticket scanned multiple times (possible reuse); Passenger has multiple prior fraud incidents,Ticket Reuse
TXN109335,PSG101041,Lasith Ekanayake,2024-11-02,Colombo Fort - Ratnapura Line,Season Ticket,210,1,Suspicious Resale,84.1,High,Online booking with no assigned seat (possible resale),Suspicious Resale
TXN109330,PSG101404,Malsha Jayawardena,2024-11-02,Kandy - Badulla (Upcountry local),Full Fare,180,0,,25.3,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN109334,PSG101331,Ruwan Weerasinghe,2024-11-02,Colombo Fort - Vavuniya,Season Ticket,210,1,Ticket Reuse,95.6,High,Ticket scanned multiple times (possible reuse); Passenger has multiple prior fraud incidents,Ticket Reuse
TXN109332,PSG101298,Nadeesha Herath,2024-11-02,Colombo Fort - Kandy,Full Fare,950,0,,47.8,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109338,PSG100118,Chathurika Rathnayake,2024-11-02,Colombo Fort - Anuradhapura,Full Fare,420,0,,48.5,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN109331,PSG103116,Ruwan Jayawardena,2024-11-02,Colombo Fort - Badulla,Full Fare,180,0,,9.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109337,PSG101230,Kasun Bandara,2024-11-02,Kandy - Badulla (Upcountry local),Full Fare,950,0,,38.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109328,PSG102407,Sachini Gunawardena,2024-11-02,Colombo Fort - Kandy,Full Fare,180,0,,14.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109336,PSG103191,Dilani Perera,2024-11-02,Maradana - Puttalam,Full Fare,180,0,,26.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109333,PSG101771,Sunil Kumara,2024-11-02,Colombo Fort - Vavuniya,Full Fare,180,0,,13.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109327,PSG100649,Nadeesha Perera,2024-11-02,Colombo Fort - Badulla,Full Fare,420,0,,39.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109340,PSG100244,Sachini Amarasinghe,2024-11-03,Colombo Fort - Matara,Senior Citizen Concession,210,0,,39.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109346,PSG101534,Ruwan Fernando,2024-11-03,Maradana - Puttalam,Season Ticket,90,0,,38.7,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN109339,PSG101321,Priyantha Weerasinghe,2024-11-03,Colombo Fort - Matara,Full Fare,420,0,,15.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109348,PSG100583,Nimal Dissanayake,2024-11-03,Colombo Fort - Kurunegala,Government Employee Concession,108,0,,31.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109347,PSG101721,Ravindu Bandara,2024-11-03,Colombo Fort - Matara,Senior Citizen Concession,210,0,,23.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109342,PSG102393,Kavindi Perera,2024-11-03,Colombo Fort - Galle,Full Fare,180,0,,14.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109345,PSG102497,Chathurika Bandara,2024-11-03,Colombo Fort - Negombo (Coastal Line local),Student Concession,72,0,,23.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109343,PSG100914,Dilani Rajapaksha,2024-11-03,Colombo Fort - Ratnapura Line,Senior Citizen Concession,72,1,Abnormal Concession Usage,73.8,High,Fare paid does not match official concession rate,Abnormal Concession Usage
TXN109344,PSG102370,Ashan Weerasinghe,2024-11-03,Colombo Fort - Vavuniya,Government Employee Concession,108,0,,41.5,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN109341,PSG100421,Roshan Perera,2024-11-03,Colombo Fort - Kurunegala,Senior Citizen Concession,90,0,,17.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109353,PSG100486,Ishara Weerasinghe,2024-11-04,Colombo Fort - Galle,Full Fare,420,0,,20.2,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109354,PSG102168,Sachini Wickramasinghe,2024-11-04,Colombo Fort - Galle,Student Concession,72,0,,14.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109349,PSG101537,Sithumini Herath,2024-11-04,Colombo Fort - Batticaloa,Government Employee Concession,252,0,,38.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109350,PSG100398,Chaminda Weerasinghe,2024-11-04,Colombo Fort - Vavuniya,Full Fare,180,0,,7.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109355,PSG100363,Hansika Fernando,2024-11-04,Colombo Fort - Ratnapura Line,Full Fare,180,0,,11.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109352,PSG101721,Ravindu Bandara,2024-11-04,Colombo Fort - Ratnapura Line,Government Employee Concession,108,0,,24.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109356,PSG101729,Sanduni Dissanayake,2024-11-04,Colombo Fort - Kandy,Government Employee Concession,252,0,,40.4,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109351,PSG100639,Nimal Wijesekara,2024-11-04,Colombo Fort - Matara,Student Concession,72,0,,55.4,Medium,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109361,PSG102370,Ashan Weerasinghe,2024-11-05,Colombo Fort - Kandy,Season Ticket,90,0,,36.4,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN109358,PSG101874,Roshan Abeywardena,2024-11-05,Kandy - Badulla (Upcountry local),Full Fare,420,0,,28.8,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN109359,PSG101241,Chamara Wickramasinghe,2024-11-05,Colombo Fort - Negombo (Coastal Line local),Student Concession,72,0,,14.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109362,PSG100039,Kavindi Ekanayake,2024-11-05,Colombo Fort - Ratnapura Line,Student Concession,72,0,,45.6,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN109360,PSG100596,Chamara Herath,2024-11-05,Colombo Fort - Kurunegala,Season Ticket,90,0,,35.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109363,PSG100106,Malsha Rathnayake,2024-11-05,Colombo Fort - Anuradhapura,Full Fare,180,0,,26.8,Low,Passenger has multiple prior fraud incidents,Unclassified
TXN109357,PSG100303,Lasith Karunaratne,2024-11-05,Colombo Fort - Negombo (Coastal Line local),Government Employee Concession,570,0,,26.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109364,PSG101057,Sachini Bandara,2024-11-05,Maradana - Puttalam,Full Fare,180,0,,24.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109370,PSG102534,Kamal Rajapaksha,2024-11-06,Colombo Fort - Negombo (Coastal Line local),Student Concession,72,0,,33.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109371,PSG102710,Piyumi Rajapaksha,2024-11-06,Maradana - Puttalam,Senior Citizen Concession,210,0,,26.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109373,PSG101034,Lasith Rathnayake,2024-11-06,Colombo Fort - Kurunegala,Full Fare,420,0,,15.5,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109368,PSG101033,Hansika Abeywardena,2024-11-06,Colombo Fort - Galle,Full Fare,420,0,,10.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109369,PSG100786,Sachini de Zoysa,2024-11-06,Maradana - Puttalam,Full Fare,420,0,,12.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109365,PSG102700,Sanduni Ekanayake,2024-11-06,Colombo Fort - Anuradhapura,Season Ticket,210,0,,46.3,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN109367,PSG102037,Lasith Perera,2024-11-06,Colombo Fort - Anuradhapura,Full Fare,180,0,,8.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109374,PSG101782,Malsha Gunawardena,2024-11-06,Colombo Fort - Badulla,Full Fare,950,0,,22.4,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109372,PSG100233,Ruwan Senanayake,2024-11-06,Kandy - Badulla (Upcountry local),Season Ticket,90,0,,11.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109366,PSG100917,Nuwan Silva,2024-11-06,Colombo Fort - Badulla,Disability Concession,126,0,,61.7,Medium,Passenger has multiple prior fraud incidents,Unclassified
TXN109378,PSG101920,Yasas Weerasinghe,2024-11-07,Colombo Fort - Kandy,Full Fare,420,0,,18.8,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109380,PSG102154,Piyumi Amarasinghe,2024-11-07,Colombo Fort - Galle,Full Fare,420,0,,16.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109377,PSG100409,Chathurika Rajapaksha,2024-11-07,Colombo Fort - Badulla,Full Fare,180,0,,7.1,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109375,PSG101653,Dinesh Silva,2024-11-07,Colombo Fort - Badulla,Government Employee Concession,108,0,,17.9,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109381,PSG102358,Yasas Rajapaksha,2024-11-07,Colombo Fort - Batticaloa,Senior Citizen Concession,168,1,Abnormal Concession Usage,76.3,High,Fare paid does not match official concession rate,Abnormal Concession Usage
TXN109376,PSG102225,Sanduni Gunawardena,2024-11-07,Colombo Fort - Badulla,Full Fare,180,0,,8.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109379,PSG101230,Kasun Bandara,2024-11-07,Colombo Fort - Trincomalee,Student Concession,72,0,,36.0,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109387,PSG100667,Kavindi Rajapaksha,2024-11-08,Colombo Fort - Galle,Student Concession,168,1,Ticket Reuse,59.5,Medium,Ticket scanned multiple times (possible reuse),Ticket Reuse
TXN109383,PSG101568,Sithumini Weerasinghe,2024-11-08,Colombo Fort - Trincomalee,Senior Citizen Concession,72,1,Abnormal Concession Usage,71.4,High,Fare paid does not match official concession rate,Abnormal Concession Usage
TXN109382,PSG100209,Dinesh Karunaratne,2024-11-08,Colombo Fort - Galle,Full Fare,180,0,,5.3,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
TXN109386,PSG101151,Sithumini Wijesekara,2024-11-08,Kandy - Badulla (Upcountry local),Student Concession,72,0,,11.7,Low,No strong rule triggered — flagged by model anomaly score only,Unclassified
