transaction_id,passenger_id,passenger_name,date,time,day_of_week,route,travel_class,ticket_type,standard_fare_lkr,fare_paid_lkr,payment_method,booking_channel,seat_number,ticket_scan_count,inspection_status,is_fraud,fraud_type
TXN107104,PSG101588,Dilani Gunawardena,2024-01-08T00:00:00,11:10,Monday,Colombo Fort - Trincomalee,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Inspected,0,None
TXN107113,PSG102384,Saman Perera,2024-01-08T00:00:00,11:11,Monday,Colombo Fort - Negombo (Coastal Line local),2nd Class,Season Ticket,420,210,Online,Online,162.0,1,Not Inspected,0,None
TXN107103,PSG100585,Dilani Amarasinghe,2024-01-08T00:00:00,11:29,Monday,Colombo Fort - Ratnapura Line,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107106,PSG100421,Roshan Perera,2024-01-08T00:00:00,11:58,Monday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107111,PSG100451,Priyantha Wijesekara,2024-01-08T00:00:00,12:56,Monday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107110,PSG103027,Sanduni Wijesekara,2024-01-08T00:00:00,13:46,Monday,Colombo Fort - Kurunegala,2nd Class,Full Fare,420,420,Online,Online,15.0,1,Inspected,0,None
TXN107105,PSG102907,Sithumini Fernando,2024-01-08T00:00:00,17:05,Monday,Colombo Fort - Kurunegala,3rd Class,Season Ticket,180,90,Online,Online,255.0,1,Not Inspected,0,None
TXN107109,PSG103028,Nimal Amarasinghe,2024-01-08T00:00:00,20:46,Monday,Maradana - Puttalam,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107119,PSG101731,Yasas Fernando,2024-01-09T00:00:00,05:13,Tuesday,Colombo Fort - Ratnapura Line,2nd Class,Full Fare,420,420,Online,Online,274.0,1,Not Inspected,0,None
TXN107116,PSG100172,Roshan Gunawardena,2024-01-09T00:00:00,05:52,Tuesday,Colombo Fort - Badulla,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN107120,PSG100616,Chaminda Herath,2024-01-09T00:00:00,06:39,Tuesday,Colombo Fort - Galle,3rd Class,Season Ticket,180,90,Online,Online,129.0,1,Not Inspected,0,None
TXN107123,PSG102946,Saman Wickramasinghe,2024-01-09T00:00:00,10:15,Tuesday,Colombo Fort - Jaffna,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107115,PSG103008,Lasith Fernando,2024-01-09T00:00:00,11:39,Tuesday,Colombo Fort - Batticaloa,3rd Class,Senior Citizen Concession,180,90,Online,Station Counter,,1,Inspected,0,None
TXN107114,PSG102120,Kasun Gunawardena,2024-01-09T00:00:00,11:52,Tuesday,Colombo Fort - Galle,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107118,PSG102055,Nimal Weerasinghe,2024-01-09T00:00:00,12:24,Tuesday,Colombo Fort - Galle,3rd Class,Student Concession,180,54,Cash,Station Counter,,1,Inspected,1,Abnormal Concession Usage
TXN107121,PSG101682,Ruwan Herath,2024-01-09T00:00:00,16:48,Tuesday,Colombo Fort - Badulla,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN107117,PSG102875,Yasas Bandara,2024-01-09T00:00:00,16:52,Tuesday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Student Concession,180,72,Online,Online,32.0,1,Not Inspected,0,None
TXN107122,PSG100036,Ravindu Silva,2024-01-09T00:00:00,20:04,Tuesday,Colombo Fort - Jaffna,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107127,PSG102807,Sithumini Herath,2024-01-10T00:00:00,07:03,Wednesday,Kandy - Badulla (Upcountry local),2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN107128,PSG100482,Gayan Senanayake,2024-01-10T00:00:00,13:41,Wednesday,Colombo Fort - Badulla,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN107126,PSG100326,Priyantha de Zoysa,2024-01-10T00:00:00,14:43,Wednesday,Colombo Fort - Kandy,2nd Class,Full Fare,420,420,Online,Online,280.0,1,Not Inspected,0,None
TXN107124,PSG100610,Chathurika Senanayake,2024-01-10T00:00:00,15:59,Wednesday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Government Employee Concession,180,108,Online,Online,273.0,1,Not Inspected,0,None
TXN107125,PSG101734,Nadeesha Wijesekara,2024-01-10T00:00:00,20:24,Wednesday,Colombo Fort - Ratnapura Line,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN107129,PSG103153,Piyumi Silva,2024-01-10T00:00:00,20:35,Wednesday,Colombo Fort - Matara,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN107131,PSG100913,Saman Rajapaksha,2024-01-11T00:00:00,05:02,Thursday,Colombo Fort - Anuradhapura,1st Class,Student Concession,950,333,Cash,Station Counter,,1,Inspected,1,Abnormal Concession Usage
TXN107139,PSG100942,Dilani Jayawardena,2024-01-11T00:00:00,07:03,Thursday,Colombo Fort - Kandy,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN107140,PSG100744,Saman Karunaratne,2024-01-11T00:00:00,08:48,Thursday,Colombo Fort - Galle,3rd Class,Full Fare,180,180,Online,Station Counter,,1,Inspected,0,None
TXN107136,PSG101262,Kamal Wickramasinghe,2024-01-11T00:00:00,09:42,Thursday,Colombo Fort - Badulla,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Inspected,0,None
TXN107130,PSG100596,Chamara Herath,2024-01-11T00:00:00,10:25,Thursday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Online,Online,17.0,1,Not Inspected,0,None
TXN107138,PSG100442,Piyumi Herath,2024-01-11T00:00:00,10:53,Thursday,Colombo Fort - Ratnapura Line,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN107137,PSG101352,Sunil Gunawardena,2024-01-11T00:00:00,12:14,Thursday,Maradana - Puttalam,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Inspected,0,None
TXN107132,PSG102623,Sithumini Abeywardena,2024-01-11T00:00:00,14:11,Thursday,Colombo Fort - Ratnapura Line,2nd Class,Season Ticket,420,210,Online,Online,201.0,1,Inspected,0,None
TXN107133,PSG102832,Kavindi Weerasinghe,2024-01-11T00:00:00,15:13,Thursday,Colombo Fort - Matara,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107134,PSG101336,Sanduni Jayawardena,2024-01-11T00:00:00,15:42,Thursday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107135,PSG102132,Sithumini Rajapaksha,2024-01-11T00:00:00,20:31,Thursday,Colombo Fort - Vavuniya,3rd Class,Senior Citizen Concession,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN107142,PSG100393,Nimal Ekanayake,2024-01-12T00:00:00,05:46,Friday,Colombo Fort - Kandy,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Inspected,0,None
TXN107143,PSG101728,Sachini Perera,2024-01-12T00:00:00,06:58,Friday,Colombo Fort - Trincomalee,2nd Class,Full Fare,420,420,Online,Station Counter,,1,Not Inspected,0,None
TXN107147,PSG100067,Malsha Wickramasinghe,2024-01-12T00:00:00,09:57,Friday,Colombo Fort - Negombo (Coastal Line local),1st Class,Full Fare,950,950,Online,Online,248.0,1,Not Inspected,1,Suspicious Resale
TXN107150,PSG100142,Ravindu Abeywardena,2024-01-12T00:00:00,10:45,Friday,Colombo Fort - Anuradhapura,3rd Class,Government Employee Concession,180,90,Online,Online,392.0,1,Not Inspected,1,Abnormal Concession Usage
TXN107146,PSG100547,Lasith Fernando,2024-01-12T00:00:00,10:48,Friday,Maradana - Puttalam,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN107144,PSG101986,Saman Gunawardena,2024-01-12T00:00:00,12:36,Friday,Colombo Fort - Kandy,3rd Class,Senior Citizen Concession,180,72,Cash,Station Counter,,1,Inspected,1,Abnormal Concession Usage
TXN107149,PSG101547,Roshan Kumara,2024-01-12T00:00:00,13:30,Friday,Colombo Fort - Galle,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN107141,PSG102877,Ruwan Rathnayake,2024-01-12T00:00:00,13:33,Friday,Colombo Fort - Anuradhapura,3rd Class,Government Employee Concession,180,108,Online,Online,165.0,1,Inspected,0,None
TXN107145,PSG103191,Dilani Perera,2024-01-12T00:00:00,13:44,Friday,Colombo Fort - Matara,2nd Class,Senior Citizen Concession,420,210,Cash,Station Counter,,1,Inspected,0,None
TXN107148,PSG100625,Ashan Rathnayake,2024-01-12T00:00:00,15:34,Friday,Colombo Fort - Badulla,3rd Class,Full Fare,180,180,Cash,Station Counter,,4,Inspected,1,Ticket Reuse
TXN107156,PSG102125,Nuwan Dissanayake,2024-01-13T00:00:00,09:33,Saturday,Colombo Fort - Galle,3rd Class,Government Employee Concession,180,108,Cash,Station Counter,,1,Inspected,0,None
TXN107154,PSG101866,Nuwan Abeywardena,2024-01-13T00:00:00,10:16,Saturday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107157,PSG101986,Saman Gunawardena,2024-01-13T00:00:00,10:50,Saturday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Student Concession,180,72,Online,Online,,1,Not Inspected,1,Suspicious Resale
TXN107152,PSG101942,Ruwan Rathnayake,2024-01-13T00:00:00,11:24,Saturday,Colombo Fort - Kurunegala,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN107158,PSG101637,Ashan Abeywardena,2024-01-13T00:00:00,12:36,Saturday,Colombo Fort - Kandy,3rd Class,Senior Citizen Concession,180,90,Online,Online,12.0,1,Not Inspected,0,None
TXN107155,PSG102117,Ashan Perera,2024-01-13T00:00:00,15:23,Saturday,Colombo Fort - Matara,3rd Class,Senior Citizen Concession,180,90,Online,Online,124.0,1,Inspected,0,None
TXN107151,PSG102094,Kamal Abeywardena,2024-01-13T00:00:00,16:06,Saturday,Colombo Fort - Ratnapura Line,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN107153,PSG101346,Roshan Rathnayake,2024-01-13T00:00:00,18:46,Saturday,Colombo Fort - Matara,3rd Class,Government Employee Concession,180,108,Online,Online,181.0,1,Not Inspected,0,None
TXN107160,PSG100837,Hansika Rajapaksha,2024-01-14T00:00:00,07:29,Sunday,Colombo Fort - Batticaloa,2nd Class,Government Employee Concession,420,252,Cash,Station Counter,,1,Not Inspected,0,None
TXN107168,PSG102281,Nimal Jayawardena,2024-01-14T00:00:00,08:07,Sunday,Colombo Fort - Vavuniya,1st Class,Full Fare,950,950,Cash,Station Counter,,1,Not Inspected,0,None
TXN107164,PSG103001,Chathurika Senanayake,2024-01-14T00:00:00,09:10,Sunday,Colombo Fort - Ratnapura Line,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107161,PSG102147,Roshan Rajapaksha,2024-01-14T00:00:00,12:08,Sunday,Colombo Fort - Matara,3rd Class,Government Employee Concession,180,108,Cash,Station Counter,,1,Not Inspected,0,None
TXN107162,PSG101651,Dilani Gunawardena,2024-01-14T00:00:00,12:25,Sunday,Colombo Fort - Anuradhapura,3rd Class,Government Employee Concession,180,108,Cash,Station Counter,,1,Not Inspected,0,None
TXN107165,PSG102714,Nimal Wijesekara,2024-01-14T00:00:00,12:43,Sunday,Colombo Fort - Kurunegala,1st Class,Full Fare,950,950,Online,Online,296.0,1,Not Inspected,0,None
TXN107169,PSG103161,Saman Rajapaksha,2024-01-14T00:00:00,13:06,Sunday,Colombo Fort - Vavuniya,3rd Class,Disability Concession,180,54,Online,Online,322.0,1,Inspected,0,None
TXN107167,PSG101243,Ashan Fernando,2024-01-14T00:00:00,14:03,Sunday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107163,PSG100303,Lasith Karunaratne,2024-01-14T00:00:00,15:11,Sunday,Colombo Fort - Galle,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN107166,PSG102286,Ishara Wijesekara,2024-01-14T00:00:00,15:27,Sunday,Colombo Fort - Galle,3rd Class,Season Ticket,180,90,Online,Online,193.0,1,Inspected,0,None
TXN107159,PSG101859,Anushka Gunawardena,2024-01-14T00:00:00,16:47,Sunday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107174,PSG101952,Yasas Kumara,2024-01-15T00:00:00,06:47,Monday,Colombo Fort - Anuradhapura,2nd Class,Student Concession,420,168,Cash,Station Counter,,1,Not Inspected,0,None
TXN107176,PSG102626,Hansika Senanayake,2024-01-15T00:00:00,08:22,Monday,Colombo Fort - Jaffna,2nd Class,Student Concession,420,168,Cash,Station Counter,,1,Not Inspected,0,None
TXN107175,PSG100497,Nadeesha Amarasinghe,2024-01-15T00:00:00,10:31,Monday,Kandy - Badulla (Upcountry local),2nd Class,Government Employee Concession,420,252,Cash,Station Counter,,1,Inspected,0,None
TXN107172,PSG102875,Yasas Bandara,2024-01-15T00:00:00,11:40,Monday,Colombo Fort - Badulla,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN107170,PSG100699,Nimal Gunawardena,2024-01-15T00:00:00,11:41,Monday,Colombo Fort - Badulla,3rd Class,Full Fare,180,180,Online,Online,354.0,1,Not Inspected,0,None
TXN107173,PSG101625,Kasun Herath,2024-01-15T00:00:00,12:06,Monday,Colombo Fort - Vavuniya,2nd Class,Government Employee Concession,420,210,Online,Online,131.0,1,Inspected,1,Abnormal Concession Usage
TXN107177,PSG102080,Nuwan Dissanayake,2024-01-15T00:00:00,14:00,Monday,Kandy - Badulla (Upcountry local),2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN107171,PSG100426,Gayan Bandara,2024-01-15T00:00:00,16:25,Monday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107179,PSG100859,Nuwan Karunaratne,2024-01-16T00:00:00,08:56,Tuesday,Colombo Fort - Vavuniya,1st Class,Full Fare,950,950,Online,Online,81.0,1,Inspected,0,None
TXN107183,PSG101525,Sanduni Jayawardena,2024-01-16T00:00:00,11:57,Tuesday,Colombo Fort - Galle,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107181,PSG101428,Sithumini Kumara,2024-01-16T00:00:00,12:18,Tuesday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107180,PSG100413,Anushka Wijesekara,2024-01-16T00:00:00,14:41,Tuesday,Colombo Fort - Vavuniya,3rd Class,Student Concession,180,72,Online,Online,166.0,1,Not Inspected,0,None
TXN107178,PSG101468,Malsha Herath,2024-01-16T00:00:00,15:40,Tuesday,Colombo Fort - Trincomalee,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN107182,PSG102422,Sachini Kumara,2024-01-16T00:00:00,15:53,Tuesday,Colombo Fort - Batticaloa,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107185,PSG101020,Dinesh Wijesekara,2024-01-16T00:00:00,16:02,Tuesday,Colombo Fort - Trincomalee,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Inspected,0,None
TXN107184,PSG101001,Tharindu Weerasinghe,2024-01-16T00:00:00,20:50,Tuesday,Colombo Fort - Ratnapura Line,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107188,PSG102958,Lasith Bandara,2024-01-17T00:00:00,13:47,Wednesday,Colombo Fort - Jaffna,3rd Class,Full Fare,180,180,Online,Online,141.0,1,Not Inspected,0,None
TXN107186,PSG102499,Anushka Weerasinghe,2024-01-17T00:00:00,17:37,Wednesday,Colombo Fort - Anuradhapura,2nd Class,Full Fare,420,420,Online,Online,,1,Not Inspected,1,Suspicious Resale
TXN107187,PSG100413,Anushka Wijesekara,2024-01-17T00:00:00,20:17,Wednesday,Colombo Fort - Negombo (Coastal Line local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107197,PSG100962,Kasun Silva,2024-01-18T00:00:00,05:23,Thursday,Colombo Fort - Galle,3rd Class,Full Fare,180,180,Online,Online,252.0,1,Inspected,0,None
TXN107198,PSG100965,Sunil Weerasinghe,2024-01-18T00:00:00,06:26,Thursday,Colombo Fort - Badulla,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN107191,PSG101980,Gayan Wijesekara,2024-01-18T00:00:00,08:21,Thursday,Maradana - Puttalam,3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Inspected,0,None
TXN107194,PSG102672,Dinesh Dissanayake,2024-01-18T00:00:00,11:23,Thursday,Colombo Fort - Ratnapura Line,3rd Class,Government Employee Concession,180,108,Online,Online,33.0,1,Not Inspected,0,None
TXN107199,PSG100064,Sithumini Amarasinghe,2024-01-18T00:00:00,12:32,Thursday,Colombo Fort - Matara,3rd Class,Season Ticket,180,90,Online,Online,39.0,1,Inspected,0,None
TXN107196,PSG100843,Nuwan Rathnayake,2024-01-18T00:00:00,12:42,Thursday,Colombo Fort - Negombo (Coastal Line local),2nd Class,Student Concession,420,168,Online,Online,128.0,1,Inspected,0,None
TXN107193,PSG101629,Kavindi Rathnayake,2024-01-18T00:00:00,14:11,Thursday,Colombo Fort - Badulla,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Not Inspected,0,None
TXN107192,PSG100429,Anushka de Zoysa,2024-01-18T00:00:00,15:11,Thursday,Colombo Fort - Negombo (Coastal Line local),2nd Class,Student Concession,420,168,Online,Online,259.0,1,Inspected,0,None
TXN107189,PSG102550,Kavindi Karunaratne,2024-01-18T00:00:00,16:06,Thursday,Colombo Fort - Vavuniya,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Inspected,0,None
TXN107195,PSG102807,Sithumini Herath,2024-01-18T00:00:00,16:46,Thursday,Colombo Fort - Matara,3rd Class,Full Fare,180,180,Online,Station Counter,,1,Not Inspected,0,None
TXN107190,PSG102019,Lasith Dissanayake,2024-01-18T00:00:00,18:11,Thursday,Kandy - Badulla (Upcountry local),3rd Class,Season Ticket,180,90,Cash,Station Counter,,1,Inspected,0,None
TXN107203,PSG102893,Chathurika Amarasinghe,2024-01-19T00:00:00,05:38,Friday,Colombo Fort - Kandy,3rd Class,Full Fare,180,180,Online,Online,57.0,1,Not Inspected,1,Suspicious Resale
TXN107202,PSG101544,Priyantha Weerasinghe,2024-01-19T00:00:00,12:14,Friday,Kandy - Badulla (Upcountry local),3rd Class,Government Employee Concession,180,108,Cash,Station Counter,,1,Inspected,0,None
TXN107206,PSG102653,Tharindu Herath,2024-01-19T00:00:00,12:57,Friday,Colombo Fort - Ratnapura Line,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107205,PSG100728,Chaminda Weerasinghe,2024-01-19T00:00:00,13:26,Friday,Colombo Fort - Badulla,3rd Class,Full Fare,180,180,Online,Station Counter,,1,Inspected,0,None
TXN107204,PSG101663,Ruwan Bandara,2024-01-19T00:00:00,14:01,Friday,Kandy - Badulla (Upcountry local),2nd Class,Full Fare,420,420,Online,Online,292.0,1,Not Inspected,0,None
TXN107200,PSG102832,Kavindi Weerasinghe,2024-01-19T00:00:00,14:13,Friday,Colombo Fort - Anuradhapura,3rd Class,Senior Citizen Concession,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN107201,PSG102158,Chaminda Rathnayake,2024-01-19T00:00:00,16:32,Friday,Colombo Fort - Trincomalee,2nd Class,Full Fare,420,420,Cash,Station Counter,,1,Inspected,0,None
TXN107209,PSG102429,Ashan Kumara,2024-01-20T00:00:00,05:26,Saturday,Colombo Fort - Galle,3rd Class,Student Concession,180,72,Online,Online,339.0,1,Not Inspected,0,None
TXN107210,PSG102987,Gayan Karunaratne,2024-01-20T00:00:00,05:27,Saturday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107212,PSG100942,Dilani Jayawardena,2024-01-20T00:00:00,10:15,Saturday,Colombo Fort - Ratnapura Line,3rd Class,Full Fare,180,180,Online,Online,,1,Not Inspected,1,Suspicious Resale
TXN107213,PSG102990,Dilani Kumara,2024-01-20T00:00:00,10:16,Saturday,Colombo Fort - Ratnapura Line,2nd Class,Senior Citizen Concession,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN107207,PSG100135,Dinesh Perera,2024-01-20T00:00:00,13:17,Saturday,Colombo Fort - Ratnapura Line,3rd Class,Senior Citizen Concession,180,90,Online,Station Counter,,1,Not Inspected,0,None
TXN107208,PSG102417,Chaminda Karunaratne,2024-01-20T00:00:00,14:19,Saturday,Colombo Fort - Galle,3rd Class,Student Concession,180,72,Online,Online,38.0,1,Not Inspected,0,None
TXN107214,PSG101708,Dilani Wijesekara,2024-01-20T00:00:00,20:01,Saturday,Colombo Fort - Vavuniya,3rd Class,Full Fare,180,180,Online,Online,171.0,1,Not Inspected,0,None
TXN107211,PSG101423,Sanduni Dissanayake,2024-01-20T00:00:00,20:40,Saturday,Colombo Fort - Kandy,3rd Class,Season Ticket,180,90,Online,Station Counter,,1,Not Inspected,0,None
TXN107217,PSG102961,Chathurika Rajapaksha,2024-01-21T00:00:00,07:33,Sunday,Colombo Fort - Ratnapura Line,3rd Class,Full Fare,180,180,Online,Online,16.0,1,Inspected,0,None
TXN107216,PSG102446,Kamal Perera,2024-01-21T00:00:00,11:43,Sunday,Colombo Fort - Ratnapura Line,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107219,PSG100649,Nadeesha Perera,2024-01-21T00:00:00,13:00,Sunday,Colombo Fort - Jaffna,2nd Class,Senior Citizen Concession,420,210,Cash,Station Counter,,1,Inspected,0,None
TXN107222,PSG100469,Ravindu Karunaratne,2024-01-21T00:00:00,15:08,Sunday,Colombo Fort - Matara,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107221,PSG100884,Sunil Jayawardena,2024-01-21T00:00:00,15:52,Sunday,Maradana - Puttalam,3rd Class,Student Concession,180,72,Online,Online,8.0,1,Not Inspected,0,None
TXN107225,PSG101423,Sanduni Dissanayake,2024-01-21T00:00:00,16:09,Sunday,Maradana - Puttalam,3rd Class,Full Fare,180,180,Online,Online,249.0,1,Not Inspected,0,None
TXN107223,PSG101013,Dilani Rajapaksha,2024-01-21T00:00:00,16:11,Sunday,Colombo Fort - Jaffna,3rd Class,Full Fare,180,180,Cash,Station Counter,,4,Not Inspected,1,Ticket Reuse
TXN107220,PSG100261,Chamara de Zoysa,2024-01-21T00:00:00,17:55,Sunday,Colombo Fort - Kandy,2nd Class,Student Concession,420,168,Cash,Station Counter,,1,Inspected,0,None
TXN107215,PSG102179,Anushka Rajapaksha,2024-01-21T00:00:00,18:48,Sunday,Colombo Fort - Anuradhapura,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107218,PSG100752,Sithumini Bandara,2024-01-21T00:00:00,20:19,Sunday,Colombo Fort - Batticaloa,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Not Inspected,0,None
TXN107224,PSG101817,Gayan Weerasinghe,2024-01-21T00:00:00,20:59,Sunday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Inspected,0,None
TXN107226,PSG102604,Ishara Perera,2024-01-22T00:00:00,05:25,Monday,Colombo Fort - Jaffna,3rd Class,Full Fare,180,180,Online,Online,108.0,1,Not Inspected,0,None
TXN107227,PSG101011,Chathurika Senanayake,2024-01-22T00:00:00,09:20,Monday,Colombo Fort - Ratnapura Line,2nd Class,Full Fare,420,420,Online,Online,153.0,1,Inspected,0,None
TXN107229,PSG100252,Dinesh Weerasinghe,2024-01-22T00:00:00,13:58,Monday,Colombo Fort - Vavuniya,2nd Class,Season Ticket,420,210,Cash,Station Counter,,1,Inspected,0,None
TXN107228,PSG101953,Hansika Rajapaksha,2024-01-22T00:00:00,15:48,Monday,Maradana - Puttalam,2nd Class,Senior Citizen Concession,420,210,Cash,Station Counter,,1,Inspected,0,None
TXN107234,PSG101224,Malsha Jayawardena,2024-01-23T00:00:00,08:13,Tuesday,Colombo Fort - Kurunegala,3rd Class,Full Fare,180,180,Online,Online,84.0,1,Not Inspected,0,None
TXN107232,PSG100856,Yasas Herath,2024-01-23T00:00:00,09:26,Tuesday,Colombo Fort - Trincomalee,3rd Class,Full Fare,180,180,Online,Online,100.0,1,Not Inspected,0,None
TXN107231,PSG100856,Yasas Herath,2024-01-23T00:00:00,09:42,Tuesday,Colombo Fort - Trincomalee,3rd Class,Full Fare,180,180,Online,Online,63.0,1,Not Inspected,0,None
TXN107240,PSG103059,Nadeesha Gunawardena,2024-01-23T00:00:00,10:06,Tuesday,Colombo Fort - Galle,3rd Class,Senior Citizen Concession,180,90,Cash,Station Counter,,1,Not Inspected,0,None
TXN107237,PSG100531,Ruwan Herath,2024-01-23T00:00:00,11:47,Tuesday,Colombo Fort - Ratnapura Line,3rd Class,Student Concession,180,72,Online,Online,18.0,1,Not Inspected,0,None
TXN107236,PSG100090,Gayan Jayawardena,2024-01-23T00:00:00,12:06,Tuesday,Colombo Fort - Galle,3rd Class,Full Fare,180,180,Cash,Station Counter,,1,Not Inspected,0,None
TXN107235,PSG102562,Saman Herath,2024-01-23T00:00:00,12:25,Tuesday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Online,Station Counter,,1,Not Inspected,0,None
TXN107241,PSG100972,Tharindu Silva,2024-01-23T00:00:00,13:48,Tuesday,Maradana - Puttalam,1st Class,Government Employee Concession,950,570,Cash,Station Counter,,1,Not Inspected,0,None
TXN107233,PSG101953,Hansika Rajapaksha,2024-01-23T00:00:00,15:45,Tuesday,Colombo Fort - Anuradhapura,1st Class,Season Ticket,950,475,Cash,Station Counter,,1,Not Inspected,0,None
TXN107238,PSG100685,Yasas Wickramasinghe,2024-01-23T00:00:00,16:35,Tuesday,Maradana - Puttalam,3rd Class,Student Concession,180,72,Online,Online,19.0,1,Not Inspected,0,None
TXN107242,PSG102999,Sachini Fernando,2024-01-23T00:00:00,17:00,Tuesday,Colombo Fort - Jaffna,3rd Class,Student Concession,180,72,Online,Station Counter,,1,Not Inspected,0,None
TXN107239,PSG100917,Nuwan Silva,2024-01-23T00:00:00,17:29,Tuesday,Kandy - Badulla (Upcountry local),3rd Class,Full Fare,180,180,Online,Station Counter,,4,Not Inspected,1,Ticket Reuse
TXN107230,PSG102165,Chamara Gunawardena,2024-01-23T00:00:00,17:44,Tuesday,Colombo Fort - Trincomalee,3rd Class,Student Concession,180,72,Cash,Station Counter,,1,Not Inspected,0,None
TXN107243,PSG102150,Dinesh Ekanayake,2024-01-23T00:00:00,20:53,Tuesday,Colombo Fort - Galle,3rd Class,Full Fare,180,180,Online,Online,80.0,1,Not Inspected,0,None
TXN107245,PSG101980,Gayan Wijesekara,2024-01-24T00:00:00,05:09,Wednesday,Colombo Fort - Jaffna,3rd Class,Full Fare,180,180,Online,Online,184.0,1,Not Inspected,0,None
